,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1002771,1002771,2020-02-15 23:04:59,375237305371366,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,855.07,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,0f675ef55b592914ef4eda27101f33d9,1360969499,42.993784000000005,-77.78724799999999,1
1002818,1002818,2020-02-15 23:30:36,375237305371366,fraud_Zemlak Group,misc_net,719.38,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,02a30f60eb2f72b32dbc5f61cb557dc6,1360971036,43.506184000000005,-77.185089,1
1002828,1002828,2020-02-15 23:37:46,213102873001603,fraud_Harris Group,food_dining,112.09,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,594866bced5ac176f384984e85d57780,1360971466,44.081979,-123.458868,1
1002858,1002858,2020-02-15 23:57:57,375237305371366,"fraud_Okuneva, Schneider and Rau",shopping_pos,899.14,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,a3b22db11241356733a7848e7b1cd35c,1360972677,43.550167,-77.908723,1
1003060,1003060,2020-02-16 02:39:41,30235438713303,fraud_Vandervort-Funk,grocery_pos,262.35,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,8299ff1229fb9be5577098a31443aa84,1360982381,38.595303,-82.68418199999999,1
1003098,1003098,2020-02-16 03:05:33,30235438713303,"fraud_Schaefer, McGlynn and Bosco",gas_transport,7.62,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,f2f0e9029c207c356740160f9931bc7c,1360983933,39.085528,-82.36980799999999,1
1004979,1004979,2020-02-16 22:02:06,375237305371366,fraud_Champlin-Casper,home,244.03,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,9d485bddfdfbfe804c2b2031385c56e1,1361052126,43.73137,-78.04830799999999,1
1005023,1005023,2020-02-16 22:19:27,30235438713303,fraud_Dooley Inc,shopping_pos,736.9,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,45bb0b2e937679e54a79af5eb672b8ca,1361053167,38.58071,-80.989405,1
1005125,1005125,2020-02-16 23:11:21,375237305371366,fraud_Pouros-Haag,shopping_pos,895.43,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,ff41930a88b79a89454ffe6e5113d301,1361056281,43.16359,-78.432714,1
1005142,1005142,2020-02-16 23:19:53,375237305371366,fraud_Terry-Huel,shopping_net,886.88,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,bf37e5fd869abb76e8ef43bea16b9886,1361056793,42.51823,-78.36839599999999,1
1005149,1005149,2020-02-16 23:23:34,375237305371366,"fraud_Bernier, Volkman and Hoeger",misc_net,754.16,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,8374c674bce0f422e951e6bde762684d,1361057014,43.68741,-76.519566,1
1005150,1005150,2020-02-16 23:24:08,30235438713303,fraud_Roberts-Beahan,misc_pos,8.51,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,b481b720c0b023842c32959ff9c2d6de,1361057048,38.156491,-82.73944,1
1005163,1005163,2020-02-16 23:29:04,375237305371366,fraud_Volkman Ltd,misc_net,906.03,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,8b322b4936d3ca6bbf3f3d6e287b3706,1361057344,44.017394,-76.825762,1
1005227,1005227,2020-02-16 23:59:48,30235438713303,fraud_Auer-West,shopping_net,924.6,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,21293ec02042b715260863edb765c3e8,1361059188,37.605293,-82.763865,1
1005429,1005429,2020-02-17 02:12:59,30434173205605,fraud_Brown PLC,misc_net,761.08,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,ffa692152bdc9f65899a53972d840310,1361067179,45.067828000000006,-122.559601,1
1005468,1005468,2020-02-17 02:49:26,30434173205605,fraud_Nader-Heller,misc_net,714.34,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,ecd245faebff566f8d9a5507ebd0967d,1361069366,45.226968,-123.222397,1
1005517,1005517,2020-02-17 03:26:03,30434173205605,fraud_Koepp-Parker,grocery_pos,362.28,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,a851c859827f714e824b48fd95eaa292,1361071563,43.594994,-122.826397,1
1007492,1007492,2020-02-17 22:45:30,30434173205605,fraud_Waelchi Inc,kids_pets,16.98,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,d170463446c5d837cebb410988b1ba73,1361141130,43.894424,-122.129153,1
1007577,1007577,2020-02-17 23:29:11,30434173205605,fraud_Kling-Ernser,entertainment,470.75,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,2dff6ed0233767e99b415b2a515b13c9,1361143751,45.338839,-123.29698700000002,1
1007624,1007624,2020-02-17 23:52:06,30434173205605,fraud_Hoppe-Parisian,kids_pets,18.95,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,8d6ffda678bc281fafa8c027e5a142d8,1361145126,44.707635,-122.478768,1
1007663,1007663,2020-02-18 00:43:43,30434173205605,fraud_Kunze Inc,grocery_pos,309.88,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,7598c9f00daea322147b16598e580183,1361148223,44.992136,-122.487928,1
1007982,1007982,2020-02-18 10:05:28,30434173205605,"fraud_Turner, Ruecker and Parisian",misc_pos,669.15,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,11e3f08cd66269aae9e8f5dd77fb5b6e,1361181928,44.629981,-122.272463,1
1008733,1008733,2020-02-18 23:57:28,30434173205605,"fraud_Swaniawski, Lowe and Robel",shopping_pos,832.6,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,92a44280bdda62c52c5eff2b374ffb75,1361231848,44.966507,-123.693997,1
1008739,1008739,2020-02-19 00:00:43,3533177016567295,fraud_Padberg-Welch,grocery_pos,326.42,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,a5f1e892601427130ead87468d53cd49,1361232043,41.625278,-96.265817,1
1008769,1008769,2020-02-19 00:41:38,6573561108825071,fraud_Bauch-Raynor,grocery_pos,283.02,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,da72ec54696377bb3815e0aa6b4efb40,1361234498,35.865512,-96.285499,1
1008875,1008875,2020-02-19 03:17:35,3533177016567295,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,19.04,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,42814b76654595b0cce608a6f5d94beb,1361243855,40.413074,-96.911349,1
1008899,1008899,2020-02-19 03:45:59,3533177016567295,fraud_Bartoletti-Wunsch,gas_transport,18.86,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,27f13177d452dd58d629d3b12cefb5f1,1361245559,40.663682,-96.654637,1
1009592,1009592,2020-02-19 17:25:01,6573561108825071,"fraud_Willms, Kris and Bergnaum",shopping_pos,1010.53,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,cc818923b98c2baeba88cb7c31336d13,1361294701,36.95086,-95.653983,1
1009854,1009854,2020-02-19 22:03:52,6573561108825071,fraud_Auer-West,shopping_net,1146.72,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,4dd093915741653a1f3e9f1d91c1a6fd,1361311432,36.285166,-96.285911,1
1009872,1009872,2020-02-19 22:26:37,6573561108825071,fraud_McGlynn-Heathcote,misc_net,1045.4,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,7501165eb9b591f0a29322608c093bf3,1361312797,36.942896000000005,-96.552245,1
1009891,1009891,2020-02-19 22:41:29,3533177016567295,"fraud_Tillman, Fritsch and Schmitt",misc_net,749.12,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,56833707cdc676585ecce9ac3244336d,1361313689,41.081455,-96.082794,1
1009920,1009920,2020-02-19 23:17:09,3533177016567295,"fraud_Baumbach, Feeney and Morar",shopping_net,1048.8,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,a05bd056566891e23c7813e39618b31e,1361315829,41.784051,-95.580755,1
1009952,1009952,2020-02-19 23:46:02,3533177016567295,fraud_Dooley-Thompson,misc_net,852.75,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,5772d41831f2f0d477349772a32bf627,1361317562,41.08258,-95.573292,1
1009975,1009975,2020-02-20 00:12:03,3533177016567295,fraud_Kiehn-Emmerich,grocery_pos,300.37,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,c85abc554f83f6b74468b8d6579acc35,1361319123,41.519019,-95.720079,1
1009978,1009978,2020-02-20 00:15:05,4561892980175,fraud_Marks Inc,gas_transport,10.57,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,732bf118dac69aab82a0869fecea6aa2,1361319305,39.228390000000005,-85.677361,1
1010009,1010009,2020-02-20 00:51:15,6573561108825071,fraud_Emard Inc,gas_transport,7.73,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,2fec904d9a4b87fae72d452b5af5fada,1361321475,36.076705,-95.713539,1
1010023,1010023,2020-02-20 01:13:16,4906628655840914250,fraud_Bailey-Morar,grocery_pos,293.05,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,b0fe649d97419dd185cbb90b02833062,1361322796,23.722663,-81.030613,1
1010048,1010048,2020-02-20 01:36:00,3533177016567295,fraud_DuBuque LLC,grocery_pos,339.39,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,11c4706bfc049c874e04af1288367f59,1361324160,40.522675,-96.094116,1
1010050,1010050,2020-02-20 01:37:28,3533177016567295,fraud_Hackett-Lueilwitz,grocery_pos,330.07,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,f221500dba303a03f2a1c893f3897c6d,1361324248,40.931109,-96.415037,1
1010053,1010053,2020-02-20 01:39:09,3533177016567295,fraud_Goodwin-Nitzsche,grocery_pos,312.44,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,0d49277ef541a796c402faa0d595bba0,1361324349,40.61529,-95.809703,1
1010170,1010170,2020-02-20 03:46:12,4906628655840914250,fraud_McDermott-Weimann,grocery_pos,312.06,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,e7b64f26ae147b3200d6a27fd81078e6,1361331972,24.190667,-82.230976,1
1010261,1010261,2020-02-20 05:52:45,2233882705243596,fraud_Bauch-Raynor,grocery_pos,344.93,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,dac481866f20ffe19b1725cd2275c7be,1361339565,33.339171,-88.61348000000001,1
1010704,1010704,2020-02-20 13:54:57,2233882705243596,fraud_Pacocha-Bauch,shopping_pos,796.29,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,d130d434cb8aa8f9ea09b572ffe45e51,1361368497,32.564935,-89.219234,1
1010763,1010763,2020-02-20 14:36:52,2233882705243596,fraud_Howe PLC,entertainment,666.29,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,c78d74c309cc76519ecbc4a136fcb2e1,1361371012,33.20215,-88.951013,1
1011194,1011194,2020-02-20 21:27:39,4561892980175,fraud_Goyette Inc,shopping_net,957.32,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,cf9e6324f8f35ed34766d5785ab48bb8,1361395659,38.800959000000006,-86.327157,1
1011227,1011227,2020-02-20 21:57:34,4906628655840914250,fraud_Medhurst PLC,shopping_net,1187.81,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,b4f0e4477e574328b396fcb1975cb293,1361397454,23.796669,-82.323353,1
1011236,1011236,2020-02-20 22:01:24,6573561108825071,"fraud_Quitzon, Green and Bashirian",shopping_pos,975.64,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,bac6de44e096a73691af33c250de5617,1361397684,36.847009,-96.501002,1
1011237,1011237,2020-02-20 22:02:06,6573561108825071,fraud_Block-Parisian,misc_net,740.52,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,8d46afc67ba7c9096df15b96ed315225,1361397726,36.55765,-95.728092,1
1011242,1011242,2020-02-20 22:10:42,2233882705243596,"fraud_Reichert, Rowe and Mraz",shopping_net,850.2,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,a81bdb8c61dd86c0ad50d5b8082e4d34,1361398242,33.343365000000006,-88.85878199999999,1
1011244,1011244,2020-02-20 22:12:00,6573561108825071,fraud_Terry-Huel,shopping_net,959.62,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,bbe55dd14a975eb8e02722a500e39251,1361398320,35.841712,-96.622956,1
1011247,1011247,2020-02-20 22:13:31,4561892980175,fraud_Koelpin and Sons,misc_net,766.14,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,2a9cded220c341d64c535b169d47413f,1361398411,39.57183,-85.934116,1
1011257,1011257,2020-02-20 22:20:46,6573561108825071,fraud_Kozey-Boehm,shopping_net,976.94,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,7142f63edb1a8c1732ae9edf0f13f76b,1361398846,36.261905,-95.273586,1
1011287,1011287,2020-02-20 22:46:59,30541100351706,fraud_Schumm PLC,shopping_net,1121.57,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,9a48af7cc56fe7f734a38d743d07c2d5,1361400419,30.499414,-94.999008,1
1011296,1011296,2020-02-20 22:55:20,2233882705243596,fraud_Hills-Witting,shopping_net,1082.52,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,52f3eb28d8b227644713ec5b8c996179,1361400920,33.615745000000004,-88.133503,1
1011297,1011297,2020-02-20 22:56:03,4906628655840914250,fraud_Terry-Huel,shopping_net,1058.62,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,8f9255a2b5dd67cab0db7dd01342e4e4,1361400963,24.489726,-82.379102,1
1011309,1011309,2020-02-20 23:04:19,4906628655840914250,"fraud_Gottlieb, Considine and Schultz",shopping_net,1197.66,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,910200d9ce1125a35525bbd9487df299,1361401459,25.462548,-81.283547,1
1011331,1011331,2020-02-20 23:25:12,6573561108825071,fraud_Mante Group,misc_net,881.95,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,837f82d94e76960a1c054bc8ce8cbd17,1361402712,35.919811,-95.880654,1
1011354,1011354,2020-02-20 23:52:21,3533177016567295,fraud_Kerluke Inc,misc_net,952.71,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,a51459ed01305e7e91d4643430b6dc1d,1361404341,40.692279,-96.239086,1
1011360,1011360,2020-02-21 00:02:27,30357372465631,fraud_Kutch-Hegmann,grocery_net,15.46,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,f7343898ef496338303458b14ebc6bec,1361404947,42.799729,-89.210136,1
1011397,1011397,2020-02-21 00:48:55,4906628655840914250,fraud_Kiehn Inc,grocery_pos,303.92,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,c79c48de7f0d724ba246bdf8a70477ea,1361407735,24.01007,-81.0619,1
1011402,1011402,2020-02-21 00:55:17,4561892980175,fraud_Mraz-Herzog,gas_transport,8.09,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,f74e9d2720d10c847bd6bcc9c9413ae7,1361408117,39.743804,-86.469565,1
1011410,1011410,2020-02-21 01:08:30,4906628655840914250,"fraud_Casper, Hand and Zulauf",grocery_pos,261.74,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,57ba0ba8d174d451ca13efdc4c0e0922,1361408910,24.112567,-80.66475600000001,1
1011412,1011412,2020-02-21 01:09:23,4906628655840914250,fraud_Kerluke Inc,misc_net,744.47,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,3c8e0dda1530075ed7221de018f92ceb,1361408963,25.602351,-80.85261700000001,1
1011413,1011413,2020-02-21 01:10:40,30541100351706,fraud_Rau and Sons,grocery_pos,279.74,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,21d6d510f94d071eb01e93b33e2d721a,1361409040,29.688659,-95.668068,1
1011429,1011429,2020-02-21 01:27:32,30541100351706,fraud_McGlynn-Heathcote,misc_net,934.61,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,4fa2a88dabf24aeb36a33d7f16df0e91,1361410052,30.394875,-94.953612,1
1011449,1011449,2020-02-21 01:57:12,4906628655840914250,"fraud_Zieme, Bode and Dooley",gas_transport,10.65,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,edde97e4271adcf014f3866e94779fae,1361411832,24.871284,-81.838295,1
1011484,1011484,2020-02-21 02:36:11,4561892980175,fraud_Wolf Inc,grocery_pos,256.61,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,55fcb474314776736a2c4245334461de,1361414171,39.928775,-85.88651899999999,1
1011485,1011485,2020-02-21 02:37:02,30541100351706,fraud_Kuhic Inc,grocery_pos,296.31,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,b4f8988f06964555fa37b362b69a6096,1361414222,30.117041,-96.198793,1
1011508,1011508,2020-02-21 03:09:17,30357372465631,fraud_Wolf Inc,grocery_pos,331.61,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,c0b54581dc573be4e070da40044210ac,1361416157,43.798107,-89.568241,1
1012123,1012123,2020-02-21 14:45:53,30357372465631,fraud_Nader-Maggio,personal_care,49.1,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,fd767a5a52172fb9480c458326c206ab,1361457953,44.534014,-88.561672,1
1012304,1012304,2020-02-21 17:25:27,4561892980175,fraud_Durgan-Auer,misc_net,771.86,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,e7bf70f740b4242c63ddcf3112ec0577,1361467527,40.144014,-85.925862,1
1012660,1012660,2020-02-21 22:00:50,4561892980175,fraud_McGlynn-Heathcote,misc_net,810.12,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,9af44a8c0326dc2af10b5d1327fb3e3a,1361484050,38.669425,-85.807456,1
1012662,1012662,2020-02-21 22:02:35,4906628655840914250,fraud_Predovic Inc,shopping_net,843.5,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,3c5482983dabee592725de614f34ac03,1361484155,24.974028,-80.957233,1
1012693,1012693,2020-02-21 22:25:15,2233882705243596,fraud_Jewess LLC,shopping_pos,919.04,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,440656c0eab1f2ce443654f9e512b12c,1361485515,32.395737,-88.37902199999999,1
1012702,1012702,2020-02-21 22:32:19,4561892980175,"fraud_Gottlieb, Considine and Schultz",shopping_net,1049.13,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,bc680911302399268ff112a0a895fe00,1361485939,40.110412,-85.31515999999999,1
1012708,1012708,2020-02-21 22:37:42,30541100351706,fraud_Goyette Inc,shopping_net,1065.56,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,7f632b796162710afe0e3079b402b289,1361486262,31.004487,-95.480495,1
1012722,1012722,2020-02-21 22:50:51,30357372465631,fraud_O'Keefe-Hudson,grocery_pos,333.2,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,d47a0af2bb1140cd1cacdddadec194b8,1361487051,43.337379,-90.00998,1
